全部事件日志消息。
日期:	2013-12-11 11:17:08
系统名称：	120-500661
控制器名称：	192.168.0.5
控制器 ID
	120-500661

RobotWare:	5.15.1091
密码:	PTjjjstzN3xnjjjjjDjjnlDjjI
选项:	
	RW Control module key
	RobotWare OS and English
	644-5 Chinese
	748-1 DeviceNet Lean
	608-1 World Zones
	616-1 PC Interface
	623-1 Multitasking

DriveModule1
密码:	2UzUDX2bod8Y
选项:	
	RW Drive module 1 key
	ABB standard manipulator
		IRB 120
			120-0.58/3
			Drive System 09 120/140/1400/1600/260 Compact
				1-Phase Power Supply
					No additional drive



公用 个日志消息
SeqNo     	类型  	类别                  	代码      	标题                                      	日期                  	说明	自变量
153335    	W   	动作                  	50024   	转角路径故障                                  	2013-12-11 02:00:57 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/566	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/566"}
153336    	W   	动作                  	50024   	转角路径故障                                  	2013-12-11 02:01:31 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/566	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/566"}
153337    	W   	程序                  	41581   	套接字错误                                   	2013-12-11 02:02:55 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
153338    	W   	程序                  	41581   	套接字错误                                   	2013-12-11 02:03:56 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
153339    	W   	动作                  	50024   	转角路径故障                                  	2013-12-11 02:04:54 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/566	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/566"}
153340    	W   	动作                  	50024   	转角路径故障                                  	2013-12-11 02:05:58 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/566	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/566"}
153341    	W   	程序                  	41581   	套接字错误                                   	2013-12-11 02:07:22 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
153342    	W   	动作                  	50024   	转角路径故障                                  	2013-12-11 02:07:50 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/566	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/566"}
153343    	W   	动作                  	50024   	转角路径故障                                  	2013-12-11 02:08:35 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/566	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/566"}
153344    	W   	动作                  	50024   	转角路径故障                                  	2013-12-11 02:09:43 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/566	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/566"}
153345    	W   	动作                  	50024   	转角路径故障                                  	2013-12-11 02:11:06 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/566	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/566"}
153346    	W   	动作                  	50024   	转角路径故障                                  	2013-12-11 02:12:23 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/566	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/566"}
153347    	W   	动作                  	50024   	转角路径故障                                  	2013-12-11 02:13:23 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/566	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/566"}
153348    	W   	动作                  	50024   	转角路径故障                                  	2013-12-11 02:13:57 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/566	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/566"}
153349    	W   	程序                  	41581   	套接字错误                                   	2013-12-11 02:15:20 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
153350    	W   	程序                  	41581   	套接字错误                                   	2013-12-11 02:16:21 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
153351    	W   	动作                  	50024   	转角路径故障                                  	2013-12-11 02:17:09 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/566	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/566"}
153352    	W   	程序                  	41581   	套接字错误                                   	2013-12-11 02:18:33 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
153353    	W   	程序                  	41581   	套接字错误                                   	2013-12-11 02:19:33 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
153354    	W   	动作                  	50024   	转角路径故障                                  	2013-12-11 02:19:50 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/566	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/566"}
153355    	W   	动作                  	50024   	转角路径故障                                  	2013-12-11 02:20:23 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/566	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/566"}
153356    	W   	程序                  	41581   	套接字错误                                   	2013-12-11 02:21:47 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
153357    	W   	程序                  	41581   	套接字错误                                   	2013-12-11 02:22:48 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
153358    	W   	动作                  	50024   	转角路径故障                                  	2013-12-11 02:22:59 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/566	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/566"}
153359    	W   	动作                  	50024   	转角路径故障                                  	2013-12-11 02:24:06 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/566	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/566"}
153360    	W   	动作                  	50024   	转角路径故障                                  	2013-12-11 02:25:07 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/566	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/566"}
153361    	W   	动作                  	50024   	转角路径故障                                  	2013-12-11 02:25:55 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/566	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/566"}
153362    	W   	动作                  	50024   	转角路径故障                                  	2013-12-11 02:26:48 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/566	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/566"}
153363    	W   	动作                  	50024   	转角路径故障                                  	2013-12-11 02:27:25 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/566	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/566"}
153364    	W   	动作                  	50024   	转角路径故障                                  	2013-12-11 02:28:07 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/566	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/566"}
153365    	W   	动作                  	50024   	转角路径故障                                  	2013-12-11 02:29:08 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/566	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/566"}
153366    	W   	程序                  	41581   	套接字错误                                   	2013-12-11 02:30:32 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
153367    	W   	程序                  	41581   	套接字错误                                   	2013-12-11 02:31:32 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
153368    	W   	动作                  	50024   	转角路径故障                                  	2013-12-11 02:32:35 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/566	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/566"}
153369    	W   	程序                  	41581   	套接字错误                                   	2013-12-11 02:33:59 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
153370    	W   	程序                  	41581   	套接字错误                                   	2013-12-11 02:35:00 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
153371    	W   	程序                  	41581   	套接字错误                                   	2013-12-11 02:36:00 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
153372    	W   	程序                  	41581   	套接字错误                                   	2013-12-11 02:37:01 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
153373    	W   	程序                  	41581   	套接字错误                                   	2013-12-11 02:38:02 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
153374    	W   	程序                  	41581   	套接字错误                                   	2013-12-11 02:39:03 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
153375    	W   	程序                  	41581   	套接字错误                                   	2013-12-11 02:40:03 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
153376    	W   	程序                  	41581   	套接字错误                                   	2013-12-11 02:41:04 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
153377    	W   	程序                  	41581   	套接字错误                                   	2013-12-11 02:42:05 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
153378    	W   	程序                  	41581   	套接字错误                                   	2013-12-11 02:43:05 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
153379    	W   	程序                  	41581   	套接字错误                                   	2013-12-11 02:44:06 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
153380    	W   	程序                  	41581   	套接字错误                                   	2013-12-11 02:45:07 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
153381    	W   	程序                  	41581   	套接字错误                                   	2013-12-11 02:46:07 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
153382    	W   	程序                  	41581   	套接字错误                                   	2013-12-11 02:47:08 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
153383    	W   	程序                  	41581   	套接字错误                                   	2013-12-11 02:48:09 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
153384    	W   	程序                  	41581   	套接字错误                                   	2013-12-11 02:49:10 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
153385    	W   	程序                  	41581   	套接字错误                                   	2013-12-11 02:50:10 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
153386    	W   	程序                  	41581   	套接字错误                                   	2013-12-11 02:51:11 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
153387    	W   	动作                  	50024   	转角路径故障                                  	2013-12-11 02:51:39 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/566	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/566"}
153388    	W   	动作                  	50024   	转角路径故障                                  	2013-12-11 02:52:31 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/566	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/566"}
153389    	W   	动作                  	50024   	转角路径故障                                  	2013-12-11 02:53:27 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/566	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/566"}
153390    	W   	动作                  	50024   	转角路径故障                                  	2013-12-11 02:54:21 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/566	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/566"}
153391    	W   	动作                  	50024   	转角路径故障                                  	2013-12-11 02:55:00 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/566	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/566"}
153392    	W   	动作                  	50024   	转角路径故障                                  	2013-12-11 02:56:10 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/566	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/566"}
153393    	W   	程序                  	41581   	套接字错误                                   	2013-12-11 02:57:34 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
153394    	W   	程序                  	41581   	套接字错误                                   	2013-12-11 02:58:34 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
153395    	W   	程序                  	41581   	套接字错误                                   	2013-12-11 02:59:35 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
153396    	W   	程序                  	41581   	套接字错误                                   	2013-12-11 03:00:36 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
153397    	W   	程序                  	41581   	套接字错误                                   	2013-12-11 03:01:37 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
153398    	W   	程序                  	41581   	套接字错误                                   	2013-12-11 03:02:37 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
153399    	W   	程序                  	41581   	套接字错误                                   	2013-12-11 03:03:38 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
153400    	W   	程序                  	41581   	套接字错误                                   	2013-12-11 03:04:39 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
153401    	W   	程序                  	41581   	套接字错误                                   	2013-12-11 03:05:39 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
153402    	W   	程序                  	41581   	套接字错误                                   	2013-12-11 03:06:40 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
153403    	W   	程序                  	41581   	套接字错误                                   	2013-12-11 03:07:41 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
153404    	W   	动作                  	50024   	转角路径故障                                  	2013-12-11 03:07:52 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/566	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/566"}
153405    	W   	程序                  	41581   	套接字错误                                   	2013-12-11 03:09:15 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
153406    	W   	动作                  	50024   	转角路径故障                                  	2013-12-11 03:09:31 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/566	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/566"}
153407    	W   	程序                  	41581   	套接字错误                                   	2013-12-11 03:10:55 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
153408    	W   	程序                  	41581   	套接字错误                                   	2013-12-11 03:11:56 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
153409    	W   	程序                  	41581   	套接字错误                                   	2013-12-11 03:12:56 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketConnect/23	{args: "Socket", "/Socket/main/SocketConnect/23", "ERR_SOCK_TIMEOUT", "-26:1:1:192.168.0.2:11152:60.000000"}
153410    	W   	程序                  	41581   	套接字错误                                   	2013-12-11 03:13:56 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketConnect/23	{args: "Socket", "/Socket/main/SocketConnect/23", "ERR_SOCK_TIMEOUT", "-26:1:1:192.168.0.2:11152:60.000000"}
153411    	W   	系统                  	20148   	确认被拒绝                                   	2013-12-11 03:14:08 	通过系统 IO 的“紧急停止”重置确认被拒绝。	{args: "-2"}
153412    	W   	系统                  	20153   	电机上电并启动被拒绝                              	2013-12-11 03:14:09 	通过系统 I/O 执行电机上电并启动程序被拒绝。	{args: "-33"}
153413    	W   	系统                  	20148   	确认被拒绝                                   	2013-12-11 03:14:30 	通过系统 IO 的“紧急停止”重置确认被拒绝。	{args: "-2"}
153414    	W   	系统                  	20153   	电机上电并启动被拒绝                              	2013-12-11 03:14:30 	通过系统 I/O 执行电机上电并启动程序被拒绝。	{args: "-33"}
153415    	W   	动作                  	50024   	转角路径故障                                  	2013-12-11 03:14:32 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rMoveHome/MoveJ/351	{args: "T_ROB1", "/MainModule/rMoveHome/MoveJ/351"}
153416    	W   	程序                  	41581   	套接字错误                                   	2013-12-11 03:15:30 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
153417    	W   	程序                  	41581   	套接字错误                                   	2013-12-11 03:16:31 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
153418    	W   	程序                  	41581   	套接字错误                                   	2013-12-11 03:17:32 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
153419    	W   	程序                  	41581   	套接字错误                                   	2013-12-11 03:18:32 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
153420    	W   	程序                  	41581   	套接字错误                                   	2013-12-11 03:19:33 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
153421    	W   	程序                  	41581   	套接字错误                                   	2013-12-11 03:20:34 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
153422    	W   	程序                  	41581   	套接字错误                                   	2013-12-11 03:21:35 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
153423    	W   	程序                  	41581   	套接字错误                                   	2013-12-11 03:22:35 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
153424    	W   	程序                  	41581   	套接字错误                                   	2013-12-11 03:23:36 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
153425    	W   	程序                  	41581   	套接字错误                                   	2013-12-11 03:24:37 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
153426    	W   	程序                  	41581   	套接字错误                                   	2013-12-11 03:25:37 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
153427    	W   	程序                  	41581   	套接字错误                                   	2013-12-11 03:26:38 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
153428    	W   	程序                  	41581   	套接字错误                                   	2013-12-11 03:27:39 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
153429    	W   	程序                  	41581   	套接字错误                                   	2013-12-11 03:28:39 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
153430    	W   	程序                  	41581   	套接字错误                                   	2013-12-11 03:29:40 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
