全部事件日志消息。
日期:	2000-05-19 03:53:28
系统名称：	120-500794
控制器名称：	192.168.0.5
控制器 ID
	120-500794

RobotWare:	5.15.2005
密码:	rXXXYgp73IH1XXXXbXXX1rXXXU#wCGgPNDArV6
选项:	
	RW Control module key
	RobotWare OS and English
	644-5 Chinese
	748-1 DeviceNet Lean
	608-1 World Zones
	616-1 PC Interface
	623-1 Multitasking

DriveModule1
密码:	tGcQeQ-3jhlb
选项:	
	RW Drive module 1 key
	ABB standard manipulator
		IRB 120
			120-0.58/3
			Drive System 09 120/140/1400/1600/260 Compact
				1-Phase Power Supply
					No additional drive



公用 个日志消息
SeqNo     	类型  	类别                  	代码      	标题                                      	日期                  	说明	自变量
248412    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 01:55:21 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248413    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 01:56:21 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248414    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 01:57:22 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248415    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 01:58:23 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248416    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 01:59:23 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248417    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:00:24 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248418    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:01:25 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248419    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:02:26 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248420    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:03:26 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248421    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:04:27 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248422    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:05:28 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248423    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:06:28 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248424    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:07:29 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248425    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:08:30 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248426    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:09:30 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248427    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:10:31 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248428    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:11:32 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248429    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:12:33 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248430    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:13:33 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248431    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:14:34 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248432    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:15:35 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248433    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:16:35 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248434    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:17:36 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248435    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:18:37 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248436    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:19:37 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248437    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:20:38 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248438    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:21:39 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248439    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:22:40 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248440    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:23:40 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248441    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:24:41 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248442    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:25:42 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248443    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:26:42 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248444    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:27:43 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248445    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:28:44 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248446    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:29:44 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248447    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:30:45 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248448    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:31:46 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248449    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:32:47 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248450    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:33:47 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248451    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:34:48 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248452    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:35:49 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248453    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:36:49 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248454    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:37:50 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248455    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:38:51 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248456    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:39:51 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248457    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:40:52 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248458    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:41:53 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248459    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:42:54 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248460    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:43:54 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248461    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:44:55 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248462    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:45:56 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248463    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:46:56 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248464    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:47:57 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248465    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:48:58 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248466    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:49:58 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248467    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:50:59 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248468    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:52:00 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248469    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:53:01 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248470    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:54:01 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248471    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:55:02 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248472    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:56:03 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248473    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:57:03 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248474    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:58:04 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248475    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:59:05 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248476    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 03:00:05 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248477    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 03:01:06 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248478    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 03:02:07 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248479    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 03:03:08 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248480    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 03:04:08 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248481    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 03:05:09 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248482    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 03:06:10 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248483    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 03:07:10 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248484    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 03:08:11 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248485    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 03:09:12 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248486    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 03:10:12 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248487    	I   	操作                  	10045   	系统已重新启动                                 	2000-05-19 03:15:50 	重新启动了一个已安装的系统。	{args: }
248488    	W   	IO 与通信              	71405   	重复的 I/O 单元映射                            	2000-05-19 03:15:51 	I/O 信号 <diRobLeave> 与 I/O 信号 <diHomePos> 具有相同的单元映射。	{args: "diRobLeave", "diHomePos"}
248490    	I   	操作                  	10010   	电机下电 (OFF) 状态                           	2000-05-19 03:16:12 	系统处于电机下电 (OFF) 状态。从手动模式切换至自动模式，或者程序执行过程中电机上电 (ON) 电路被打开后，系统就会进入此状态。	{args: }
248491    	W   	系统                  	20133   	自动模式中的调试设置                              	2000-05-19 03:16:12 	在自动模式中启动时已锁定一个或多个逻辑 I/O 信号。	{args: }
248492    	I   	操作                  	10017   	已确认自动模式                                 	2000-05-19 03:16:12 	系统处于自动模式。	{args: }
248493    	I   	操作                  	10002   	程序指针已经复位                                	2000-05-19 03:16:12 	任务 Socket 的程序指针已经复位。	{args: "2", "0", "Socket"}
248494    	I   	操作                  	10150   	程序已启动                                   	2000-05-19 03:16:12 	从任务的入口例行程序的第一个指令开始执行任务 Socket 。起因无法判定。	{args: "2", "Socket"}
248495    	I   	操作                  	10129   	程序已停止                                   	2000-05-19 03:16:13 	任务 T_ROB1 已停止。原因是 RESET（重置）或 POWER_ON 的事件例行程序就绪。	{args: "1", "T_ROB1"}
248496    	E   	系统                  	20293   	系统输入受限                                  	2000-05-19 03:38:00 	请求的 MotOnStart 受 I/O 信号 diEmptyDone 所设置的系统输入 QuickStop 限制。	{args: "MotOnStart", "QuickStop", "diEmptyDone", "MotOnStart", "QuickStop"}
248497    	E   	系统                  	20072   	不允许该命令                                  	2000-05-19 03:38:29 	电机下电 ( Motors OFF) 状态下不允许该命令。	{args: "142"}
248498    	E   	系统                  	20072   	不允许该命令                                  	2000-05-19 03:38:32 	电机下电 ( Motors OFF) 状态下不允许该命令。	{args: "142"}
248499    	E   	系统                  	20072   	不允许该命令                                  	2000-05-19 03:38:34 	电机下电 ( Motors OFF) 状态下不允许该命令。	{args: "142"}
248500    	I   	操作                  	10011   	电机上电(ON) 状态                             	2000-05-19 03:38:43 	系统处于电机上电 (ON) 状态。	{args: }
248501    	I   	操作                  	10002   	程序指针已经复位                                	2000-05-19 03:38:48 	任务 T_ROB1 的程序指针已经复位。	{args: "1", "0", "T_ROB1"}
248502    	E   	系统                  	20293   	系统输入受限                                  	2000-05-19 03:38:50 	请求的 Start 受 I/O 信号 diEmptyDone 所设置的系统输入 QuickStop 限制。	{args: "Start", "QuickStop", "diEmptyDone", "Start", "QuickStop"}
248503    	I   	操作                  	10002   	程序指针已经复位                                	2000-05-19 03:39:08 	任务 T_ROB1 的程序指针已经复位。	{args: "1", "0", "T_ROB1"}
248504    	E   	系统                  	20293   	系统输入受限                                  	2000-05-19 03:39:09 	请求的 Start 受 I/O 信号 diEmptyDone 所设置的系统输入 QuickStop 限制。	{args: "Start", "QuickStop", "diEmptyDone", "Start", "QuickStop"}
248505    	E   	系统                  	20293   	系统输入受限                                  	2000-05-19 03:39:11 	请求的 Start 受 I/O 信号 diEmptyDone 所设置的系统输入 QuickStop 限制。	{args: "Start", "QuickStop", "diEmptyDone", "Start", "QuickStop"}
248506    	E   	系统                  	20293   	系统输入受限                                  	2000-05-19 03:40:18 	请求的 Start 受 I/O 信号 diEmptyDone 所设置的系统输入 QuickStop 限制。	{args: "Start", "QuickStop", "diEmptyDone", "Start", "QuickStop"}
248507    	E   	系统                  	20293   	系统输入受限                                  	2000-05-19 03:43:51 	请求的 Start 受 I/O 信号 diEmptyDone 所设置的系统输入 QuickStop 限制。	{args: "Start", "QuickStop", "diEmptyDone", "Start", "QuickStop"}
248508    	I   	操作                  	10002   	程序指针已经复位                                	2000-05-19 03:44:01 	任务 T_ROB1 的程序指针已经复位。	{args: "1", "0", "T_ROB1"}
248509    	I   	操作                  	10002   	程序指针已经复位                                	2000-05-19 03:44:23 	任务 T_ROB1 的程序指针已经复位。	{args: "1", "0", "T_ROB1"}
248510    	E   	系统                  	20293   	系统输入受限                                  	2000-05-19 03:44:24 	请求的 Start 受 I/O 信号 diEmptyDone 所设置的系统输入 QuickStop 限制。	{args: "Start", "QuickStop", "diEmptyDone", "Start", "QuickStop"}
248511    	I   	操作                  	10002   	程序指针已经复位                                	2000-05-19 03:44:34 	任务 T_ROB1 的程序指针已经复位。	{args: "1", "0", "T_ROB1"}
248512    	E   	系统                  	20293   	系统输入受限                                  	2000-05-19 03:44:41 	请求的 Start 受 I/O 信号 diEmptyDone 所设置的系统输入 QuickStop 限制。	{args: "Start", "QuickStop", "diEmptyDone", "Start", "QuickStop"}
248513    	E   	系统                  	20293   	系统输入受限                                  	2000-05-19 03:44:42 	请求的 Start 受 I/O 信号 diEmptyDone 所设置的系统输入 QuickStop 限制。	{args: "Start", "QuickStop", "diEmptyDone", "Start", "QuickStop"}
248514    	I   	操作                  	10002   	程序指针已经复位                                	2000-05-19 03:44:59 	任务 T_ROB1 的程序指针已经复位。	{args: "1", "0", "T_ROB1"}
248515    	E   	系统                  	20293   	系统输入受限                                  	2000-05-19 03:45:29 	请求的 Start 受 I/O 信号 diEmptyDone 所设置的系统输入 QuickStop 限制。	{args: "Start", "QuickStop", "diEmptyDone", "Start", "QuickStop"}
248516    	I   	操作                  	10012   	安全防护停止状态                                	2000-05-19 03:45:35 	系统处于防护停止状态。从自动方式切换为手动方式，或者由于出现紧急停止、常规停止、自动停止或上级停止而导致的电机开启电路被断开后，均会进入此状态。	{args: }
248517    	I   	操作                  	10013   	紧急停止状态                                  	2000-05-19 03:45:35 	紧急停止设备将电机开启 (ON) 电路断开，系统处于紧急停止状态。 	{args: }
248518    	I   	操作                  	10002   	程序指针已经复位                                	2000-05-19 03:45:44 	任务 T_ROB1 的程序指针已经复位。	{args: "1", "0", "T_ROB1"}
248519    	I   	操作                  	10002   	程序指针已经复位                                	2000-05-19 03:45:53 	任务 T_ROB1 的程序指针已经复位。	{args: "1", "0", "T_ROB1"}
248520    	I   	操作                  	10010   	电机下电 (OFF) 状态                           	2000-05-19 03:45:57 	系统处于电机下电 (OFF) 状态。从手动模式切换至自动模式，或者程序执行过程中电机上电 (ON) 电路被打开后，系统就会进入此状态。	{args: }
248521    	I   	操作                  	10011   	电机上电(ON) 状态                             	2000-05-19 03:45:58 	系统处于电机上电 (ON) 状态。	{args: }
